,n_expt,id,phant_id,tum_rad,tum_shape,tum_x,tum_y,tum_z,birads,adi_ref_id,emp_ref_id,date,n_session,ant_rad,ant_z,fib_ang,adi_x,adi_y,fib_ref_id,fib_x,fib_y,tum_in_fib
502,2,589,A12F11,,,,,,2,,592,28/10/2019,76,22,-6.51,45,0,-0.5,,0,0,
503,3,590,A12F11,,,,,,2,,592,28/10/2019,76,22,-6.51,90,0,0.5,,0,0,
504,4,591,A12F11,,,,,,2,,592,28/10/2019,76,22,-6.51,-45,0.5,0,,0,0,
505,6,593,A12F11,,,,,,2,,592,28/10/2019,76,22,-6.51,-90,0,0,,0,0,
506,7,594,A12F11,,,,,,2,,592,28/10/2019,76,22,-6.51,180,-0.5,0,,0,0,
507,8,595,A12F11,,,,,,2,,592,28/10/2019,76,22,-6.51,195,0,0,,0,0,
934,7,1197,A2F12,1.5,sphere,-2.25,2.25,-6.5,3,1200,1196,12/12/2019,141,22,-6.51,180,0,-0.5,,0,0,0
935,8,1198,A2F12,1,sphere,-2.25,2.25,-6.7,3,1200,1196,12/12/2019,141,22,-6.51,180,0,-0.5,,0,0,0
936,9,1199,A2F12,0.5,sphere,-2.25,2.25,-6.7,3,1200,1196,12/12/2019,141,22,-6.51,180,0,-0.5,,0,0,0
268,1,321,A2F13,,,,,,3,,325,23/10/2019,42,22,-6.51,0,0,0,,0,0,
269,2,322,A2F13,,,,,,3,,325,23/10/2019,42,22,-6.51,30,0,-0.5,,0,0,
270,3,323,A2F13,,,,,,3,,325,23/10/2019,42,22,-6.51,90,0,0.5,,0,0,
271,4,324,A2F13,,,,,,3,,325,23/10/2019,42,22,-6.51,105,0.5,0,,0,0,
515,9,604,A14F2,,,,,,2,,601,26/11/2019,77,22,-6.51,0,0,0,,0,0,
516,10,605,A14F2,,,,,,2,,601,26/11/2019,77,22,-6.51,90,0,0.5,,0,0,
517,11,606,A14F2,,,,,,2,,601,26/11/2019,77,22,-6.51,45,0.5,0,,0,0,
518,1,607,A15F12,,,,,,2,,610,26/11/2019,78,22,-6.51,0,0,0,,0,0,
519,2,608,A15F12,,,,,,2,,610,26/11/2019,78,22,-6.51,45,0,-0.5,,0,0,
520,3,609,A15F12,,,,,,2,,610,26/11/2019,78,22,-6.51,90,-0.5,0,,0,0,
272,6,326,A2F13,,,,,,3,,325,23/10/2019,42,22,-6.51,180,0.5,0.5,,0,0,
273,7,327,A2F13,,,,,,3,,325,23/10/2019,42,22,-6.51,210,0,0,,0,0,
274,8,328,A2F13,,,,,,3,,325,23/10/2019,42,22,-6.51,-90,-0.5,0,,0,0,
722,1,896,A2F13,1.5,sphere,-2.25,-2.25,-6.7,3,900,901,06/12/2019,111,22,-6.51,0,0,0,,0,1.5,0
525,1,615,A16F4,,,,,,2,,617,26/11/2019,79,22,-6.51,0,0,0,,0,0,
526,2,616,A16F4,,,,,,2,,617,26/11/2019,79,22,-6.51,90,0,-0.5,,0,,
527,4,618,A16F12,,,,,,2,,617,26/11/2019,79,22,-6.51,0,0,0,,0,0,
528,5,619,A16F12,,,,,,2,,617,26/11/2019,79,22,-6.51,30,-0.5,0,,0,0,
529,6,620,A16F12,,,,,,2,,617,26/11/2019,79,22,-6.51,90,0,0,,0,0,
723,2,897,A2F13,1,sphere,0.75,-3.75,-6.5,3,900,901,06/12/2019,111,22,-6.51,30,0,0,,0,1.5,0
724,3,898,A2F13,1,sphere,-3.25,2.25,-6.5,3,900,901,06/12/2019,111,22,-6.51,45,0,0,,0,0,0
725,4,899,A2F13,0.5,sphere,0.75,-3.75,-6.5,3,900,901,06/12/2019,111,22,-6.51,60,0,0,,0,0,0
726,7,902,A2F13,1.5,sphere,1.5,0.75,-5,3,905,901,06/12/2019,111,22,-6.51,180,0,0,,0,0,1
727,8,903,A2F13,1,sphere,0.75,0,-5,3,905,901,06/12/2019,111,22,-6.51,225,0,0,,0,0,1
728,9,904,A2F13,0.5,sphere,1.25,0,-5.5,3,905,901,06/12/2019,111,22,-6.51,240,0,0,,0,0,1
230,1,276,A2F14,,,,,,4,,280,22/10/2019,36,22,-6.51,0,0,0,,0,0,
231,2,277,A2F14,,,,,,4,,280,22/10/2019,36,22,-6.51,-30,0,0.5,,0,0,
232,3,278,A2F14,,,,,,4,,280,22/10/2019,36,22,-6.51,-15,-0.5,0,,0,0,
539,6,633,A16F13,1.5,sphere,-0.75,5.25,-6.5,2,637,632,26/11/2019,81,23,-6.51,-15,0,0,,0,0,0
540,7,634,A16F13,1,sphere,-0.75,0.75,-5.6,2,637,632,26/11/2019,81,23,-6.51,0,0,0,,0,0,1
541,8,635,A16F13,1,sphere,-0.75,-0.75,-5.6,2,637,632,26/11/2019,81,23,-6.51,-90,0,0,,0,0,1
542,9,636,A16F13,0.5,sphere,0.75,-3.75,-6.7,2,637,632,26/11/2019,81,23,-6.51,-90,0,0,,0,0,0
233,4,279,A2F14,,,,,,4,,280,22/10/2019,36,22,-6.51,30,1,0,,0,0,
234,6,281,A2F14,,,,,,4,,280,22/10/2019,36,22,-6.51,180,0,-0.5,,0,0,
235,7,282,A2F14,,,,,,4,,280,22/10/2019,36,22,-6.51,195,-0.5,0.5,,0,0,
236,8,283,A2F14,,,,,,4,,280,22/10/2019,36,22,-6.51,165,0,0,,0,0,
547,1,644,A16F12,1.5,sphere,2.25,-0.75,-6.5,2,647,648,26/11/2019,83,23,-6.51,0,0,0,,0,0,0
548,2,645,A16F12,1,sphere,0.75,-3.75,-6.7,2,647,648,26/11/2019,83,23,-6.51,45,0,0,,0,0,0
549,3,646,A16F12,0.5,sphere,2.25,3.75,-6.7,2,647,648,26/11/2019,83,23,-6.51,90,0,0,,0,0,0
550,1,649,A12F11,1.5,sphere,-2.25,-2.25,-6.5,2,653,654,27/11/2019,84,22,-6.51,0,0,0,,0,0,0
551,2,650,A12F11,1,sphere,-2.25,-0.75,-6.7,2,653,654,27/11/2019,84,22,-6.51,-45,0,0,,0,0,0
552,3,651,A12F11,1,sphere,-0.75,2,-6.7,2,653,654,27/11/2019,84,22,-6.51,45,0,0,,0,-1.5,0
553,4,652,A12F11,0.5,sphere,2.25,-2.25,-6.7,2,653,654,27/11/2019,84,22,-6.51,-90,0,0,,0,0,0
554,7,655,A12F11,1.5,sphere,0.75,0.75,-5,2,658,654,27/11/2019,84,22,-6.51,0,0,0.5,,0,0,1
555,8,656,A12F11,1,sphere,0.75,0.75,-5,2,658,654,27/11/2019,84,22,-6.51,90,0,0.5,,0,0,1
556,9,657,A12F11,0.5,sphere,0.75,0.75,-4.25,2,658,654,27/11/2019,84,22,-6.51,45,0,0.5,,0,0,1
557,1,659,A13F12,1.5,sphere,-0.75,-3.75,-6.5,3,663,664,27/11/2019,85,22,-6.51,-30,0,0,,0,0,0
558,2,660,A13F12,1,sphere,0.75,-3.75,-6.7,3,663,664,27/11/2019,85,22,-6.51,30,0,0,,0,0,0
559,3,661,A13F12,1,sphere,-0.75,3.75,-6.7,3,663,664,27/11/2019,85,22,-6.51,30,0,0,,0,-1.5,0
560,4,662,A13F12,0.5,sphere,-0.75,3.75,-6.7,3,663,664,27/11/2019,85,22,-6.51,30,0,0,,0,-1.5,0
561,7,665,A13F12,1.5,sphere,-0.75,0.75,-5,3,668,664,27/11/2019,85,22,-6.51,0,-0.5,0,,0,0,1
562,8,666,A13F12,1,sphere,0.75,2.25,-5,3,668,664,27/11/2019,85,22,-6.51,30,-0.5,0,,0,0,1
563,9,667,A13F12,0.5,sphere,-2.25,2.25,-5,3,668,664,27/11/2019,85,22,-6.51,-30,-0.5,0,,0,0,1
937,1,1201,A2F14,1.5,sphere,-3.75,-1,-6.5,4,1205,1206,12/12/2019,142,22,-6.51,180,0,0,,1,0,0
938,2,1202,A2F14,1,sphere,-3.75,-1,-6.7,4,1205,1206,12/12/2019,142,22,-6.51,180,0,0,,0,0,0
939,3,1203,A2F14,1,sphere,-2.25,2.25,-6.7,4,1205,1206,12/12/2019,142,22,-6.51,195,0,0,,0,0,0
567,1,674,A13F4,1.5,sphere,-0.75,-3.75,-6.5,3,678,679,29/11/2019,87,22,-6.51,30,0,0,,0,1.5,0
568,2,675,A13F4,1,sphere,-3,-0.75,-6.7,3,678,679,29/11/2019,87,22,-6.51,-15,0,0,,0,0,0
569,3,676,A13F4,1,sphere,-0.75,-3.75,-6.7,3,678,679,29/11/2019,87,22,-6.51,0,0,0,,0,1.5,0
570,4,677,A13F4,0.5,sphere,-2.25,0.75,-6.7,3,678,679,29/11/2019,87,22,-6.51,180,0,0,,0,0,0
571,7,680,A13F4,1.5,sphere,-2.25,2.25,-6.5,3,683,679,29/11/2019,87,22,-6.51,15,0.5,0,,0,-1.5,0
572,8,681,A13F4,1,sphere,0.75,3.75,-6.7,3,683,679,29/11/2019,87,22,-6.51,-30,0.5,0,,0,0,0
573,9,682,A13F4,0.5,sphere,-2.75,-0.75,-6.7,3,683,679,29/11/2019,87,22,-6.51,0,0.5,0,,0,0,0
574,1,684,A14F12,1.5,sphere,-2.75,-2.25,-6.5,3,688,689,29/11/2019,88,22,-6.51,0,0,0,,0,0,0
575,2,685,A14F12,1,sphere,2.25,-2.25,-6.7,3,688,689,29/11/2019,88,22,-6.51,15,0,0,,0,0,0
576,3,686,A14F12,1,sphere,-0.75,-3.75,-6.7,3,688,689,29/11/2019,88,22,-6.51,-30,0,0,,0,0,0
577,4,687,A14F12,0.5,sphere,0.75,3.75,-6.7,3,688,689,29/11/2019,88,22,-6.51,45,0,0,,0,0,0
578,7,690,A14F12,1.5,sphere,0,2.5,-5,3,693,689,29/11/2019,88,22,-6.51,0,0,0.5,,0,0,1
579,8,691,A14F12,1,sphere,2,2,-5,3,693,689,29/11/2019,88,22,-6.51,45,0,0.5,,0,0,1
580,9,692,A14F12,0.5,sphere,2.25,0.75,-5,3,693,689,29/11/2019,88,22,-6.51,90,0,0.5,,0,0,1
581,1,694,A13F2,1.5,sphere,-2.25,1,-6.5,2,698,699,29/11/2019,89,22,-6.51,0,0,0,,0,0,0
582,2,695,A13F2,1,sphere,0.75,3.75,-6.7,2,698,699,29/11/2019,89,22,-6.51,45,0,0,,0,0,0
583,3,696,A13F2,1,sphere,-2.25,0,-6.7,2,698,699,29/11/2019,89,22,-6.51,-45,0,0,,0,0,0
584,4,697,A13F2,0.5,sphere,2.25,-2.25,-6.7,2,698,699,29/11/2019,89,22,-6.51,-90,0,0,,0,0,0
585,1,700,A11F1,1.5,sphere,2.25,-2.25,-6.5,1,704,705,02/12/2019,90,22,-6.51,0,0,0,,0,0,0
586,2,701,A11F1,1,sphere,0.75,-3.75,-6.7,1,704,705,02/12/2019,90,22,-6.51,45,0,0,,0,0,0
587,3,702,A11F1,1,sphere,-0.75,-2.25,-6.7,1,704,705,02/12/2019,90,22,-6.51,-15,0,0,,0,0,0
588,4,703,A11F1,0.5,sphere,-2.25,0.75,-6.7,1,704,705,02/12/2019,90,22,-6.51,-30,0,0,,0,0,0
589,7,706,A11F1,1.5,sphere,0.75,-3.75,-6.5,1,710,705,02/12/2019,90,22,-6.51,30,0,-0.5,,0,0,0
590,8,707,A11F1,1.5,sphere,-0.75,0.75,-6.5,1,710,705,02/12/2019,90,22,-6.51,45,0,-0.5,,0,-1.5,0
591,9,708,A11F1,1,sphere,-1.75,-2.25,-6.7,1,710,705,02/12/2019,90,22,-6.51,90,0,-0.5,,0,0,0
592,10,709,A11F1,0.5,sphere,0.75,-3.75,-6.7,1,710,705,02/12/2019,90,22,-6.51,-45,0,-0.5,,0,0,0
593,1,711,A11F1,1.5,sphere,0,-2.25,-6.5,1,715,716,02/12/2019,91,22,-6.51,225,-0.5,0,,0,1.5,0
594,2,712,A11F1,1,sphere,0.75,-2.25,-6.7,1,715,716,02/12/2019,91,22,-6.51,180,-0.5,0,,0,0,0
595,3,713,A11F1,0.5,sphere,2,-0.75,-6.7,1,715,716,02/12/2019,91,22,-6.51,165,-0.5,0,,0,0,0
596,4,714,A11F1,0.5,sphere,-0.75,2.25,-6.7,1,715,716,02/12/2019,91,22,-6.51,210,-0.5,0,,0,0,0
597,7,717,A11F1,1,sphere,0.75,0.75,-6.7,1,719,716,02/12/2019,91,22,-6.51,135,0,0.5,,-1.5,0,0
598,8,718,A11F1,0.5,sphere,0.75,0.75,-6.7,1,719,716,02/12/2019,91,22,-6.51,240,0,0.5,,0,-1.5,0
599,1,720,A13F1,1.5,sphere,-2.25,2.25,-6.5,1,724,725,02/12/2019,92,22,-6.51,0,0,0,,0,0,0
600,2,721,A13F1,1,sphere,2.25,2.25,-6.7,1,724,725,02/12/2019,92,22,-6.51,15,0,0,,0,0,0
601,3,722,A13F1,1,sphere,-0.75,-4.75,-6.7,1,724,725,02/12/2019,92,22,-6.51,45,0,0,,0,0,0
602,4,723,A13F1,0.5,sphere,-0.75,-3.75,-6.7,1,724,725,02/12/2019,92,22,-6.51,60,0,0,,0,0,0
603,7,726,A13F1,1.5,sphere,0.75,3.75,-6.5,1,730,725,02/12/2019,92,22,-6.51,-45,0,0.5,,0,0,0
604,8,727,A13F1,1.5,sphere,-0.75,-2.25,-6.5,1,730,725,02/12/2019,92,22,-6.51,-90,0,0.5,,0,0,0
605,9,728,A13F1,1,sphere,-2.25,-0.75,-6.7,1,730,725,02/12/2019,92,22,-6.51,30,0,0.5,,0,0,0
606,10,729,A13F1,0.5,sphere,2.25,-2.25,-6.7,1,730,725,02/12/2019,92,22,-6.51,90,0,0.5,,0,0,0
607,1,731,A13F1,1.5,sphere,0.75,2.25,-6.5,1,734,735,02/12/2019,93,22,-6.51,225,0.5,0,,0,0,0
608,2,732,A13F1,1,sphere,2.25,-2.25,-6.7,1,734,735,02/12/2019,93,22,-6.51,180,0.5,0,,0,0,0
609,3,733,A13F1,0.5,sphere,-0.75,2.25,-6.7,1,734,735,02/12/2019,93,22,-6.51,195,0.5,0,,0,0,0
610,6,736,A13F1,1,sphere,-0.75,-3.75,-6.7,1,739,735,02/12/2019,93,22,-6.51,165,0,-0.5,,0,0,0
611,7,737,A13F1,0.5,sphere,2.25,-0.75,-6.7,1,739,735,02/12/2019,93,22,-6.51,150,0,-0.5,,0,0,0
612,8,738,A13F1,0.5,sphere,-3.75,0.75,-6.7,1,739,735,02/12/2019,93,22,-6.51,210,0,-0.5,,0,0,0
613,1,740,A14F3,1.5,sphere,-2.25,-2.25,-6.5,2,743,744,02/12/2019,94,22,-6.51,0,0,0,,0,0,0
614,2,741,A14F3,1,sphere,0.75,-3.75,-6.7,2,743,744,02/12/2019,94,22,-6.51,45,0,0,,0,0,0
615,3,742,A14F3,0.5,sphere,2.25,-3.75,-6.7,2,743,744,02/12/2019,94,22,-6.51,90,0,0,,0,0,0
616,1,745,A14F1,1.5,sphere,-2.25,-2.25,-6.5,1,749,750,03/12/2019,95,22,-6.51,0,0,0,,0,0,0
617,2,746,A14F1,1,sphere,2.25,2.25,-6.7,1,749,750,03/12/2019,95,22,-6.51,15,0,0,,0,0,0
618,3,747,A14F1,1,sphere,0.75,-3.75,-6.7,1,749,750,03/12/2019,95,22,-6.51,30,0,0,,0,0,0
619,4,748,A14F1,0.5,sphere,-0.75,-3.75,-6.7,1,749,750,03/12/2019,95,22,-6.51,45,0,0,,0,0,0
620,7,751,A14F1,1.5,sphere,-0.75,-3.75,-6.5,1,755,750,03/12/2019,95,22,-6.51,-30,0,-0.5,,0,0,0
621,8,752,A14F1,1.5,sphere,2.25,0.75,-6.5,1,755,750,03/12/2019,95,22,-6.51,-60,0,-0.5,,0,0,0
622,9,753,A14F1,1,sphere,2.25,0.75,-6.7,1,755,750,03/12/2019,95,22,-6.51,-75,0,-0.5,,0,0,0
623,10,754,A14F1,0.5,sphere,-2.25,0.75,-6.7,1,755,750,03/12/2019,95,22,-6.51,-90,0,-0.5,,0,0,0
624,1,756,A14F1,1.5,sphere,2.25,-2.25,-6.5,1,759,760,03/12/2019,96,22,-6.51,180,-0.5,0,,0,0,0
625,2,757,A14F1,1,sphere,0.75,-2.25,-6.7,1,759,760,03/12/2019,96,22,-6.51,195,-0.5,0,,0,0,0
626,3,758,A14F1,0.5,sphere,-0.75,2.25,-6.7,1,759,760,03/12/2019,96,22,-6.51,225,-0.5,0,,0,0,0
627,6,761,A14F1,1,sphere,-0.75,0.75,-6.7,1,764,760,03/12/2019,96,22,-6.51,165,0.5,0,,0,0,0
628,7,762,A14F1,0.5,sphere,-2.25,-3.75,-6.7,1,764,760,03/12/2019,96,22,-6.51,150,0.5,0,,0,0,0
629,8,763,A14F1,0.5,sphere,3.75,-0.75,-6.7,1,764,760,03/12/2019,96,22,-6.51,135,0.5,0,,0,0,0
940,4,1204,A2F14,0.5,sphere,-2.25,2.25,-6.7,4,1205,1206,12/12/2019,142,22,-6.51,195,0,0,,0,0,0
964,1,1239,A2F14,1.5,sphere,-2.25,-2.25,-6.5,4,1242,1243,13/12/2019,146,22,-6.51,15,0,0,,0,1,0
965,2,1240,A2F14,1,sphere,-2.25,-2.25,-6.7,4,1242,1243,13/12/2019,146,22,-6.51,15,0,0,,0,1,0
966,3,1241,A2F14,0.5,sphere,-2.25,-2.25,-6.7,4,1242,1243,13/12/2019,146,22,-6.51,15,0,0,,0,1,0
521,5,611,A2F2,,,,,,2,,610,26/11/2019,78,22,-6.51,0,0,0,,0,0,
522,6,612,A2F2,,,,,,2,,610,26/11/2019,78,22,-6.51,45,0.5,0,,0,0,
523,7,613,A2F2,,,,,,2,,610,26/11/2019,78,22,-6.51,90,0,-0.5,,0,0,
524,8,614,A2F2,,,,,,2,,610,26/11/2019,78,22,-6.51,-45,0,-0.5,,0,-1.5,
733,7,912,A2F2,1.5,sphere,-2.25,-0.75,-6.5,2,916,911,06/12/2019,112,22,-6.51,0,0,0,,0,0,0
734,8,913,A2F2,1,sphere,0.75,3.75,-6.7,2,916,911,06/12/2019,112,22,-6.51,45,0,0,,0,0,0
735,9,914,A2F2,1,sphere,-2.25,2.25,-6.7,2,916,911,06/12/2019,112,22,-6.51,90,0,0,,0,0,0
641,1,781,A12F1,1.5,sphere,2.25,-2.25,-6.5,1,785,786,03/12/2019,99,22,-6.51,0,0,0,,0,0,0
642,2,782,A12F1,1,sphere,2.25,-2.25,-6.7,1,785,786,03/12/2019,99,22,-6.51,15,0,0,,0,0,0
643,3,783,A12F1,1,sphere,-2.25,-0.75,-6.7,1,785,786,03/12/2019,99,22,-6.51,30,0,0,,0,0,0
644,4,784,A12F1,0.5,sphere,0.75,-3.75,-6.7,1,785,786,03/12/2019,99,22,-6.51,45,0,0,,0,0,0
645,7,787,A12F1,1.5,sphere,-1,-0.75,-6.5,1,791,786,03/12/2019,99,22,-6.51,-15,0,0.5,,0,0,0
646,8,788,A12F1,1.5,sphere,-0.75,-2.25,-6.5,1,791,786,03/12/2019,99,22,-6.51,-30,0,0.5,,0,0,0
647,9,789,A12F1,1,sphere,0.75,-3.75,-6.7,1,791,786,03/12/2019,99,22,-6.51,-45,0,0.5,,0,0,0
648,10,790,A12F1,0.5,sphere,-2.25,0.75,-6.7,1,791,786,03/12/2019,99,22,-6.51,-60,0,0.5,,0,0,0
649,1,792,A12F1,1.5,sphere,0.75,2.25,-6.5,1,796,797,03/12/2019,100,22,-6.51,90,-0.5,0,,0,0,0
650,2,793,A12F1,1,sphere,2.25,0.75,-6.7,1,796,797,03/12/2019,100,22,-6.51,105,-0.5,0,,0,0,0
651,3,794,A12F1,0.5,sphere,-0.75,2.25,-6.7,1,796,797,03/12/2019,100,22,-6.51,120,-0.5,0,,0,0,0
652,4,795,A12F1,0.5,sphere,-0.75,-3.75,-6.7,1,796,797,03/12/2019,100,22,-6.51,135,-0.5,0,,0,0,0
653,7,798,A12F1,1.5,sphere,-2.25,-2.25,-6.5,1,802,797,03/12/2019,100,22,-6.51,180,0,-0.5,,0,0,0
654,8,799,A12F1,1,sphere,2.25,-3.75,-6.7,1,802,797,03/12/2019,100,22,-6.51,195,0,-0.5,,0,0,0
655,9,800,A12F1,1,sphere,0.75,-2.25,-6.7,1,802,797,03/12/2019,100,22,-6.51,210,0,-0.5,,0,0,0
656,10,801,A12F1,0.5,sphere,2.25,-0.75,-6.7,1,802,797,03/12/2019,100,22,-6.51,225,0,-0.5,,0,0,0
657,1,803,A12F1,1.5,sphere,-0.75,0.75,-6.5,1,806,807,03/12/2019,101,22,-6.51,165,0,0,,0,0,0
658,2,804,A12F1,1,sphere,-0.75,0.75,-6.7,1,806,807,03/12/2019,101,22,-6.51,165,0,0,,0,0,0
659,3,805,A12F1,0.5,sphere,-0.75,0.75,-6.7,1,806,807,03/12/2019,101,22,-6.51,165,0,0,,0,0,0
736,10,915,A2F2,0.5,sphere,-3.75,-0.75,-6.7,2,916,911,06/12/2019,112,22,-6.51,-45,0,0,,0,0,0
326,1,388,A2F3,,,,,,2,,392,24/10/2019,51,22,-6.51,0,0,0,,0,0,
327,2,389,A2F3,,,,,,2,,392,24/10/2019,51,22,-6.51,90,0,-0.5,,0,0,
328,3,390,A2F3,,,,,,2,,392,24/10/2019,51,22,-6.51,45,0,0.5,,0,-0.5,
329,4,391,A2F3,,,,,,2,,392,24/10/2019,51,22,-6.51,180,0.5,0,,0,1.5,
814,1,1026,A2F3,1.5,sphere,2.25,2.25,-6.5,2,1030,1031,10/12/2019,124,22,-6.51,0,0,0,,0,0,0
815,2,1027,A2F3,1,sphere,3.75,0.75,-6.7,2,1030,1031,10/12/2019,124,22,-6.51,30,0,0,,0,0,0
816,3,1028,A2F3,1,sphere,0.75,-3.75,-6.7,2,1030,1031,10/12/2019,124,22,-6.51,60,0,0,,0,0,0
817,4,1029,A2F3,0.5,sphere,-2.25,2.25,-6.7,2,1030,1031,10/12/2019,124,22,-6.51,90,0,0,,0,0,0
925,1,1183,A2F4,1.5,sphere,-2.25,-0.75,-6.5,2,1186,1187,12/12/2019,140,22,-6.51,-30,0,0,,0,2,0
926,2,1184,A2F4,1,sphere,3.75,0.75,-6.7,2,1186,1187,12/12/2019,140,22,-6.51,0,0,0,,0,0,0
927,3,1185,A2F4,0.5,sphere,3.75,-0.75,-6.7,2,1186,1187,12/12/2019,140,22,-6.51,15,0,0,,0,0,0
1000,1,1293,A2F4,,,,,,2,,1298,16/12/2019,152,22,-6.51,0,0,0,,0,0,
1001,2,1294,A2F4,,,,,,2,,1298,16/12/2019,152,22,-6.51,30,0.5,0,,0,0,
1002,3,1295,A2F4,,,,,,2,,1298,16/12/2019,152,22,-6.51,-30,0,0.5,,0,0,
370,1,440,A2F5,,,,,,4,,444,25/10/2019,59,22,-6.51,180,0,0,,0,0,
371,2,441,A2F5,,,,,,4,,444,25/10/2019,59,22,-6.51,195,0,-0.5,,0,0,
372,3,442,A2F5,,,,,,4,,444,25/10/2019,59,22,-6.51,210,-0.5,0,,0,0,
373,4,443,A2F5,,,,,,4,,444,25/10/2019,59,22,-6.51,225,0.5,0,,0,0,
679,1,835,A16F1,1.5,sphere,-0.75,-3.75,-6.5,1,839,840,04/12/2019,105,22,-6.51,0,0,0,,0,0,
680,2,836,A16F1,1,sphere,0.75,-3.75,-6.7,1,839,840,04/12/2019,105,22,-6.51,30,0,0,,0,0,
681,3,837,A16F1,1,sphere,2.5,0.75,-6.7,1,839,840,04/12/2019,105,22,-6.51,45,0,0,,0,0,
682,4,838,A16F1,0.5,sphere,0.75,-3.75,-6.7,1,839,840,04/12/2019,105,22,-6.51,60,0,0,,0,0,
683,7,841,A16F1,1.5,sphere,2.25,0.75,-6.5,1,844,840,04/12/2019,105,22,-6.51,180,0.5,0,,0,0,
684,8,842,A16F1,1,sphere,-0.75,3.75,-6.7,1,844,840,04/12/2019,105,22,-6.51,195,0.5,0,,0,0,
685,9,843,A16F1,0.5,sphere,-0.75,-5.25,-6.7,1,844,840,04/12/2019,105,22,-6.51,225,0.5,0,,0,0,
686,1,845,A15F1,1.5,sphere,2.25,2.25,-6.5,1,849,850,04/12/2019,106,22,-6.51,0,0,0,,0,0,0
687,2,846,A15F1,1,sphere,3.75,0.75,-6.7,1,849,850,04/12/2019,106,22,-6.51,30,0,0,,0,0,0
688,3,847,A15F1,1,sphere,0.75,-2.25,-6.7,1,849,850,04/12/2019,106,22,-6.51,45,0,0,,0,0,0
689,4,848,A15F1,0.5,sphere,-2.25,-2.25,-6.7,1,849,850,04/12/2019,106,22,-6.51,90,0,0,,0,0,0
690,7,851,A15F1,1.5,sphere,-0.75,2.25,-6.5,1,854,850,04/12/2019,106,22,-6.51,180,0.5,0,,0,0,0
691,8,852,A15F1,1,sphere,-2.25,-2.25,-6.7,1,854,850,04/12/2019,106,22,-6.51,210,0.5,0,,0,0,0
692,9,853,A15F1,0.5,sphere,0.75,2.25,-6.7,1,854,850,04/12/2019,106,22,-6.51,225,0.5,0,,0,0,0
374,6,445,A2F5,,,,,,4,,444,25/10/2019,59,22,-6.51,165,0,0.5,,0,0,
375,7,446,A2F5,,,,,,4,,444,25/10/2019,59,22,-6.51,150,0,0,,0,0,
376,8,447,A2F5,,,,,,4,,444,25/10/2019,59,22,-6.51,135,0,-0.5,,0,0,
890,6,1134,A2F5,1.5,sphere,2.25,-2.25,-6.5,4,1137,1133,11/12/2019,134,22,-6.51,180,0,0,,0,0.75,0
891,7,1135,A2F5,1,sphere,2.25,-2.25,-6.7,4,1137,1133,11/12/2019,134,22,-6.51,180,0,0,,0,0.75,0
892,8,1136,A2F5,0.5,sphere,2.25,-2.25,-6.7,4,1137,1133,11/12/2019,134,22,-6.51,180,0,0,,0,0.75,0
893,1,1138,A2F5,1.5,sphere,-1.75,-1,-5.5,4,1142,1143,11/12/2019,135,22,-6.51,180,0,0,,0,0,1
894,2,1139,A2F5,1,sphere,-1.75,-1,-6.7,4,1142,1143,11/12/2019,135,22,-6.51,180,0,0,,0,0,1
895,3,1140,A2F5,1,sphere,-1,-1.5,-6.7,4,1142,1143,11/12/2019,135,22,-6.51,180,0,0,,0,-1,1
702,1,867,A12F2,1.5,sphere,-2.25,-0.75,-6.5,2,870,871,06/12/2019,108,22,-6.51,0,0,0,,0,0,0
703,2,868,A12F2,1,sphere,0.75,-3.75,-6.7,2,870,871,06/12/2019,108,22,-6.51,30,0,0,,0,0,0
704,3,869,A12F2,0.5,sphere,3.75,-0.75,-6.7,2,870,871,06/12/2019,108,22,-6.51,45,0,0,,0,0,0
705,6,872,A12F2,1.5,sphere,1.25,-0.75,-6.5,2,875,871,06/12/2019,108,22,-6.51,180,0,0.5,,0,0,0
706,7,873,A12F2,1,sphere,2.25,0.75,-6.7,2,875,871,06/12/2019,108,22,-6.51,225,0,0.5,,0,0,0
707,8,874,A12F2,0.5,sphere,-0.7,-2.25,-6.7,2,875,871,06/12/2019,108,22,-6.51,135,0,0.5,,0,0,0
708,1,876,A14F13,1.5,sphere,-0.75,-3.75,-6.5,3,880,881,06/12/2019,109,22,-6.51,0,0,0,,0,1,0
709,2,877,A14F13,1,sphere,0.75,-5.25,-6.7,3,880,881,06/12/2019,109,22,-6.51,30,0,0,,0,0,0
710,3,878,A14F13,1,sphere,2.25,-3.75,-6.7,3,880,881,06/12/2019,109,22,-6.51,45,0,0,,0,0,0
711,4,879,A14F13,0.5,sphere,-0.75,-5.25,-6.7,3,880,881,06/12/2019,109,22,-6.51,75,0,0,,0,0,0
712,7,882,A14F13,1.5,sphere,0.75,0,-5,3,885,881,06/12/2019,109,22,-6.51,180,0.5,0,,0,0,1
713,8,883,A14F13,1,sphere,1.5,0,-5,3,885,881,06/12/2019,109,22,-6.51,225,0.5,0,,0,0,1
714,9,884,A14F13,0.5,sphere,2.25,2,-5.5,3,885,881,06/12/2019,109,22,-6.51,135,0.5,0,,0,0,1
715,1,886,A15F2,1.5,sphere,2.25,2.25,-6.7,1,890,891,06/12/2019,110,22,-6.51,0,0,0,,0,0,0
