,n_expt,id,phant_id,tum_rad,tum_shape,tum_x,tum_y,tum_z,birads,adi_ref_id,emp_ref_id,date,n_session,ant_rad,ant_z,fib_ang,adi_x,adi_y,fib_ref_id,fib_x,fib_y,tum_in_fib
417,5,418,A3F5,,,,,,4.0,,419.0,2019-10-26,56.0,23.0,-6.51,30.0,0.5,0.0,,0.0,1.0,
418,6,419,,,,,,,,,,2019-10-26,56.0,23.0,-6.51,,,,,,,
419,7,420,A3F5,,,,,,4.0,,419.0,2019-10-26,56.0,23.0,-6.51,45.0,0.0,0.0,,0.0,1.5,
420,8,421,A3F5,,,,,,4.0,,419.0,2019-10-26,56.0,23.0,-6.51,0.0,0.0,0.5,,0.0,1.5,
421,9,422,A3F5,,,,,,4.0,,419.0,2019-10-26,56.0,23.0,-6.51,15.0,0.0,0.0,,0.0,1.5,
422,10,423,A3F5,,,,,,4.0,,419.0,2019-10-26,56.0,23.0,-6.51,30.0,0.0,0.0,,0.0,-1.0,
423,1,424,A15F5,,,,,,4.0,,429.0,2019-10-25,57.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
424,2,425,A15F5,,,,,,4.0,,429.0,2019-10-25,57.0,22.0,-6.51,15.0,0.0,0.5,,0.0,0.0,
425,3,426,A15F5,,,,,,4.0,,429.0,2019-10-25,57.0,22.0,-6.51,30.0,0.0,-0.5,,0.0,0.0,
426,4,427,A15F5,,,,,,4.0,,429.0,2019-10-25,57.0,22.0,-6.51,45.0,0.5,0.0,,0.0,0.0,
427,5,428,A15F5,,,,,,4.0,,429.0,2019-10-25,57.0,22.0,-6.51,180.0,0.0,0.0,,0.0,-1.0,
428,6,429,,,,,,,,,,2019-10-25,57.0,22.0,-6.51,,,,,,,
429,7,430,A15F5,,,,,,4.0,,429.0,2019-10-25,57.0,22.0,-6.51,195.0,0.0,0.0,,0.0,-1.0,
430,8,431,A15F5,,,,,,4.0,,429.0,2019-10-25,57.0,22.0,-6.51,210.0,0.0,-0.5,,0.0,-1.0,
431,9,432,A15F5,,,,,,4.0,,429.0,2019-10-25,57.0,22.0,-6.51,-15.0,0.5,0.5,,0.0,0.0,
432,10,433,A15F5,,,,,,4.0,,429.0,2019-10-25,57.0,22.0,-6.51,-30.0,-0.5,-0.5,,0.0,0.0,
433,11,434,A15F5,,,,,,4.0,,429.0,2019-10-25,57.0,22.0,-6.51,0.0,0.5,-0.5,,0.0,0.5,
434,1,435,A15F5,,,,,,4.0,,439.0,2019-10-25,58.0,22.0,-6.51,15.0,0.0,0.0,,-0.5,0.5,
435,2,436,A15F5,,,,,,4.0,,439.0,2019-10-25,58.0,22.0,-6.51,30.0,0.5,0.0,,0.0,0.0,
436,3,437,A15F5,,,,,,4.0,,439.0,2019-10-25,58.0,22.0,-6.51,45.0,0.0,-0.5,,0.0,0.0,
437,4,438,A15F5,,,,,,4.0,,439.0,2019-10-25,58.0,22.0,-6.51,180.0,0.0,0.5,,0.0,0.0,
438,5,439,,,,,,,,,,2019-10-25,58.0,22.0,-6.51,,,,,,,
439,1,440,A2F5,,,,,,4.0,,444.0,2019-10-25,59.0,22.0,-6.51,180.0,0.0,0.0,,0.0,0.0,
440,2,441,A2F5,,,,,,4.0,,444.0,2019-10-25,59.0,22.0,-6.51,195.0,0.0,-0.5,,0.0,0.0,
441,3,442,A2F5,,,,,,4.0,,444.0,2019-10-25,59.0,22.0,-6.51,210.0,-0.5,0.0,,0.0,0.0,
442,4,443,A2F5,,,,,,4.0,,444.0,2019-10-25,59.0,22.0,-6.51,225.0,0.5,0.0,,0.0,0.0,
443,5,444,,,,,,,,,,2019-10-25,59.0,22.0,-6.51,,,,,,,
444,6,445,A2F5,,,,,,4.0,,444.0,2019-10-25,59.0,22.0,-6.51,165.0,0.0,0.5,,0.0,0.0,
445,7,446,A2F5,,,,,,4.0,,444.0,2019-10-25,59.0,22.0,-6.51,150.0,0.0,0.0,,0.0,0.0,
446,8,447,A2F5,,,,,,4.0,,444.0,2019-10-25,59.0,22.0,-6.51,135.0,0.0,-0.5,,0.0,0.0,
447,1,448,A16F5,,,,,,4.0,,453.0,2019-10-25,60.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
448,2,449,A16F5,,,,,,4.0,,453.0,2019-10-25,60.0,22.0,-6.51,15.0,0.0,-0.5,,0.0,0.0,
449,3,450,A16F5,,,,,,4.0,,453.0,2019-10-25,60.0,22.0,-6.51,30.0,0.5,0.0,,0.0,0.0,
450,4,451,A16F5,,,,,,4.0,,453.0,2019-10-25,60.0,22.0,-6.51,180.0,-0.5,0.0,,0.0,0.0,
451,5,452,A16F5,,,,,,4.0,,453.0,2019-10-25,60.0,22.0,-6.51,195.0,0.0,-0.5,,0.0,0.0,
452,6,453,,,,,,,,,,2019-10-25,60.0,22.0,-6.51,,,,,,,
453,7,454,A16F5,,,,,,4.0,,453.0,2019-10-25,60.0,22.0,-6.51,210.0,0.5,0.0,,0.0,0.0,
454,8,455,A16F5,,,,,,4.0,,453.0,2019-10-25,60.0,22.0,-6.51,225.0,0.0,0.0,,0.0,0.0,
455,9,456,A16F5,,,,,,4.0,,453.0,2019-10-25,60.0,22.0,-6.51,180.0,0.0,0.0,,0.0,-1.0,
456,10,457,A16F5,,,,,,4.0,,453.0,2019-10-25,60.0,22.0,-6.51,195.0,0.5,0.0,,0.0,-1.25,
457,11,458,A16F5,,,,,,4.0,,453.0,2019-10-25,60.0,22.0,-6.51,210.0,0.0,-0.5,,0.0,-1.5,
458,1,459,A16F5,,,,,,4.0,,463.0,2019-10-25,61.0,22.0,-6.51,225.0,0.0,-0.5,,0.0,-2.0,
459,2,460,A16F5,,,,,,4.0,,463.0,2019-10-25,61.0,22.0,-6.51,0.0,0.0,-0.5,,0.0,1.5,
460,3,461,A16F5,,,,,,4.0,,463.0,2019-10-25,61.0,22.0,-6.51,15.0,0.5,0.0,,0.0,1.0,
461,4,462,A16F5,,,,,,4.0,,463.0,2019-10-25,61.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,
462,5,463,,,,,,,,,,2019-10-25,61.0,22.0,-6.51,,,,,,,
463,1,464,A12F1,,,,,,1.0,,469.0,2019-10-26,62.0,21.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
464,2,465,A12F1,,,,,,1.0,,469.0,2019-10-26,62.0,21.0,-6.51,15.0,0.0,-0.5,,0.0,0.0,
465,3,466,A12F1,,,,,,1.0,,469.0,2019-10-26,62.0,21.0,-6.51,30.0,0.0,0.5,,0.0,0.0,
466,4,467,A12F1,,,,,,1.0,,469.0,2019-10-26,62.0,21.0,-6.51,45.0,-0.5,0.0,,0.0,0.0,
467,5,468,A12F1,,,,,,1.0,,469.0,2019-10-26,62.0,21.0,-6.51,90.0,0.5,0.0,,0.0,0.0,
468,6,469,,,,,,,,,,2019-10-26,62.0,21.0,-6.51,,,,,,,
469,7,470,A12F1,,,,,,1.0,,469.0,2019-10-26,62.0,21.0,-6.51,-45.0,0.0,0.0,,0.0,0.0,
470,8,471,A12F1,,,,,,1.0,,469.0,2019-10-26,62.0,21.0,-6.51,-90.0,0.5,0.5,,0.0,0.0,
471,9,472,A12F1,,,,,,1.0,,469.0,2019-10-26,62.0,21.0,-6.51,-15.0,-0.5,-0.5,,0.0,0.0,
472,10,473,A12F1,,,,,,1.0,,469.0,2019-10-26,62.0,21.0,-6.51,-30.0,-0.5,0.5,,0.0,0.0,
473,11,474,A12F1,,,,,,1.0,,469.0,2019-10-26,62.0,21.0,-6.51,-60.0,0.0,0.0,,0.0,-2.0,
474,1,475,A12F1,,,,,,1.0,,480.0,2019-10-26,63.0,21.0,-6.51,180.0,0.0,-0.5,,1.0,1.0,
475,2,476,A12F1,,,,,,1.0,,480.0,2019-10-26,63.0,21.0,-6.51,195.0,0.0,0.5,,-2.0,-1.0,
476,3,477,A12F1,,,,,,1.0,,480.0,2019-10-26,63.0,21.0,-6.51,210.0,0.5,0.0,,0.0,2.0,
477,4,478,A12F1,,,,,,1.0,,480.0,2019-10-26,63.0,21.0,-6.51,225.0,-0.5,0.0,,-2.0,0.0,
478,5,479,A12F1,,,,,,1.0,,480.0,2019-10-26,63.0,21.0,-6.51,165.0,0.5,0.5,,1.0,-1.0,
479,6,480,,,,,,,,,,2019-10-26,63.0,21.0,-6.51,,,,,,,
480,7,481,A12F1,,,,,,1.0,,480.0,2019-10-26,63.0,21.0,-6.51,150.0,-0.5,-0.5,,-2.0,0.0,
481,8,482,A12F1,,,,,,1.0,,480.0,2019-10-26,63.0,21.0,-6.51,135.0,0.0,0.0,,2.0,2.0,
482,9,483,A12F1,,,,,,1.0,,480.0,2019-10-26,63.0,21.0,-6.51,0.0,0.0,0.5,,-2.0,-2.0,
483,1,484,A14F1,,,,,,1.0,,489.0,2019-10-26,64.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
484,2,485,A14F1,,,,,,1.0,,489.0,2019-10-26,64.0,22.0,-6.51,15.0,0.0,-0.5,,0.0,0.0,
485,3,486,A14F1,,,,,,1.0,,489.0,2019-10-26,64.0,22.0,-6.51,30.0,0.0,0.5,,0.0,0.0,
486,4,487,A14F1,,,,,,1.0,,489.0,2019-10-26,64.0,22.0,-6.51,45.0,0.5,0.0,,0.0,0.0,
487,5,488,A14F1,,,,,,1.0,,489.0,2019-10-26,64.0,22.0,-6.51,90.0,-0.5,0.0,,0.0,0.0,
488,6,489,,,,,,,,,,2019-10-26,64.0,22.0,-6.51,,,,,,,
489,7,490,A14F1,,,,,,1.0,,489.0,2019-10-26,64.0,22.0,-6.51,-30.0,0.0,0.0,,0.0,-2.0,
490,8,491,A14F1,,,,,,1.0,,489.0,2019-10-26,64.0,22.0,-6.51,-45.0,0.0,-0.5,,0.0,2.0,
491,9,492,A14F1,,,,,,1.0,,489.0,2019-10-26,64.0,22.0,-6.51,-60.0,0.5,0.5,,1.0,0.0,
492,10,493,A14F1,,,,,,1.0,,489.0,2019-10-26,64.0,22.0,-6.51,-90.0,-0.5,-0.5,,0.0,0.0,
493,11,494,A14F1,,,,,,1.0,,489.0,2019-10-26,64.0,22.0,-6.51,-105.0,0.0,0.0,,0.0,0.0,
494,1,495,A14F1,,,,,,1.0,,499.0,2019-10-26,65.0,22.0,-6.51,180.0,0.0,0.5,,0.0,0.0,
495,2,496,A14F1,,,,,,1.0,,499.0,2019-10-26,65.0,22.0,-6.51,165.0,0.5,0.0,,0.0,0.0,
496,3,497,A14F1,,,,,,1.0,,499.0,2019-10-26,65.0,22.0,-6.51,150.0,0.0,0.0,,2.0,2.0,
497,4,498,A14F1,,,,,,1.0,,499.0,2019-10-26,65.0,22.0,-6.51,0.0,0.0,0.0,,-2.0,-2.0,
498,5,499,,,,,,,,,,2019-10-26,65.0,22.0,-6.51,,,,,,,
499,1,500,A1F1,,,,,,2.0,,505.0,2019-10-26,66.0,21.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
500,2,501,A1F1,,,,,,2.0,,505.0,2019-10-26,66.0,21.0,-6.51,15.0,0.0,-0.5,,0.0,0.0,
501,3,502,A1F1,,,,,,2.0,,505.0,2019-10-26,66.0,21.0,-6.51,30.0,0.0,0.5,,0.0,0.0,
502,4,503,A1F1,,,,,,2.0,,505.0,2019-10-26,66.0,21.0,-6.51,45.0,-0.5,0.0,,0.0,0.0,
503,5,504,A1F1,,,,,,2.0,,505.0,2019-10-26,66.0,21.0,-6.51,60.0,0.5,0.0,,0.0,0.0,
504,6,505,,,,,,,,,,2019-10-26,66.0,21.0,-6.51,,,,,,,
505,7,506,A1F1,,,,,,2.0,,505.0,2019-10-26,66.0,21.0,-6.51,90.0,-0.5,-0.5,,0.0,0.0,
506,8,507,A1F1,,,,,,2.0,,505.0,2019-10-26,66.0,21.0,-6.51,-15.0,0.5,0.5,,0.0,0.0,
507,9,508,A1F1,,,,,,2.0,,505.0,2019-10-26,66.0,21.0,-6.51,-45.0,0.0,0.0,,0.0,-2.0,
508,10,509,A1F1,,,,,,2.0,,505.0,2019-10-26,66.0,21.0,-6.51,-60.0,0.0,0.0,,0.0,1.0,
509,11,510,A1F1,,,,,,2.0,,505.0,2019-10-26,66.0,21.0,-6.51,-90.0,0.0,-0.5,,0.0,-2.0,
510,1,511,A1F1,,,,,,2.0,,516.0,2019-10-26,67.0,21.0,-6.51,180.0,0.0,0.5,,0.0,0.0,
511,2,512,A1F1,,,,,,2.0,,516.0,2019-10-26,67.0,21.0,-6.51,195.0,0.5,0.0,,1.0,0.0,
512,3,513,A1F1,,,,,,2.0,,516.0,2019-10-26,67.0,21.0,-6.51,210.0,-0.5,0.0,,1.0,1.0,
513,4,514,A1F1,,,,,,2.0,,516.0,2019-10-26,67.0,21.0,-6.51,225.0,0.0,0.0,,0.0,-2.0,
514,5,515,A1F1,,,,,,2.0,,516.0,2019-10-26,67.0,21.0,-6.51,165.0,0.5,0.5,,0.0,-2.0,
515,6,516,,,,,,,,,,2019-10-26,67.0,21.0,-6.51,,,,,,,
516,7,517,A1F1,,,,,,2.0,,516.0,2019-10-26,67.0,21.0,-6.51,0.0,0.0,-0.5,,0.0,1.0,
517,8,518,A1F1,,,,,,2.0,,516.0,2019-10-26,67.0,21.0,-6.51,-30.0,0.5,0.0,,0.0,0.0,
518,9,519,A1F1,,,,,,2.0,,516.0,2019-10-26,67.0,21.0,-6.51,150.0,-0.5,0.0,,0.0,0.0,
519,10,520,A1F1,,,,,,2.0,,516.0,2019-10-26,67.0,21.0,-6.51,135.0,0.0,-0.5,,0.0,0.0,
520,1,521,A3F1,,,,,,1.0,,526.0,2019-10-26,68.0,23.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
521,2,522,A3F1,,,,,,1.0,,526.0,2019-10-26,68.0,23.0,-6.51,30.0,0.5,0.0,,0.0,0.0,
522,3,523,A3F1,,,,,,1.0,,526.0,2019-10-26,68.0,23.0,-6.51,45.0,-0.5,0.0,,0.0,-2.0,
523,4,524,A3F1,,,,,,1.0,,526.0,2019-10-26,68.0,23.0,-6.51,90.0,-0.5,0.0,,0.0,2.0,
524,5,525,A3F1,,,,,,1.0,,526.0,2019-10-26,68.0,23.0,-6.51,-45.0,-0.5,0.0,,2.0,2.0,
525,6,526,,,,,,,,,,2019-10-26,68.0,23.0,-6.51,,,,,,,
526,7,527,A3F1,,,,,,1.0,,526.0,2019-10-26,68.0,23.0,-6.51,-15.0,0.0,0.0,,0.0,-2.0,
527,8,528,A3F1,,,,,,1.0,,526.0,2019-10-26,68.0,23.0,-6.51,-90.0,0.0,0.0,,0.0,0.0,
528,9,529,A3F1,,,,,,1.0,,526.0,2019-10-26,68.0,23.0,-6.51,-45.0,0.0,0.0,,1.0,0.0,
529,10,530,A3F1,,,,,,1.0,,526.0,2019-10-26,68.0,23.0,-6.51,180.0,0.5,0.0,,0.0,0.0,
530,1,531,A16F1,,,,,,1.0,,535.0,2019-10-26,69.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
531,2,532,A16F1,,,,,,1.0,,535.0,2019-10-26,69.0,22.0,-6.51,30.0,0.0,-0.5,,0.0,0.0,
532,3,533,A16F1,,,,,,1.0,,535.0,2019-10-26,69.0,22.0,-6.51,45.0,0.0,0.5,,0.0,0.0,
533,4,534,A16F1,,,,,,1.0,,535.0,2019-10-26,69.0,22.0,-6.51,90.0,0.0,0.0,,0.0,0.0,
534,5,535,,,,,,,,,,2019-10-26,69.0,22.0,-6.51,,,,,,,
535,6,536,A16F1,,,,,,1.0,,535.0,2019-10-26,69.0,22.0,-6.51,-45.0,0.0,0.0,,0.0,-2.0,
536,7,537,A16F1,,,,,,1.0,,535.0,2019-10-26,69.0,22.0,-6.51,-90.0,0.0,0.0,,0.0,2.0,
537,8,538,A16F1,,,,,,1.0,,535.0,2019-10-26,69.0,22.0,-6.51,180.0,0.0,0.0,,0.0,0.0,
538,1,539,A15F2,,,,,,1.0,,543.0,2019-10-28,70.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
539,2,540,A15F2,,,,,,1.0,,543.0,2019-10-28,70.0,22.0,-6.51,45.0,0.5,0.0,,0.0,0.0,
540,3,541,A15F2,,,,,,1.0,,543.0,2019-10-28,70.0,22.0,-6.51,90.0,0.0,0.5,,0.0,0.0,
541,4,542,A15F2,,,,,,1.0,,543.0,2019-10-28,70.0,22.0,-6.51,-45.0,0.0,-0.5,,0.0,0.0,
542,5,543,,,,,,,,,,2019-10-28,70.0,22.0,-6.51,,,,,,,
543,6,544,A15F2,,,,,,1.0,,543.0,2019-10-28,70.0,22.0,-6.51,-90.0,-0.5,0.0,,0.0,0.0,
544,7,545,A15F2,,,,,,1.0,,543.0,2019-10-28,70.0,22.0,-6.51,180.0,-0.5,0.0,,0.0,-1.0,
545,8,546,A15F2,,,,,,1.0,,543.0,2019-10-28,70.0,22.0,-6.51,195.0,0.0,0.0,,0.0,0.0,
546,1,547,A16F11,,,,,,2.0,,550.0,2019-10-28,71.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
547,2,548,A16F11,,,,,,2.0,,550.0,2019-10-28,71.0,22.0,-6.51,90.0,0.0,-0.5,,0.0,0.0,
548,3,549,A16F11,,,,,,2.0,,550.0,2019-10-28,71.0,22.0,-6.51,-45.0,0.0,0.0,,0.0,-1.0,
549,4,550,,,,,,,,,,2019-10-28,71.0,22.0,-6.51,,,,,,,
550,5,551,A13F2,,,,,,2.0,,550.0,2019-10-28,71.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
551,6,552,A13F2,,,,,,2.0,,550.0,2019-10-28,71.0,22.0,-6.51,45.0,0.0,0.5,,0.0,0.0,
552,7,553,A13F2,,,,,,2.0,,550.0,2019-10-28,71.0,22.0,-6.51,90.0,0.5,0.0,,0.0,0.0,
553,8,554,A13F2,,,,,,2.0,,550.0,2019-10-28,71.0,22.0,-6.51,-45.0,0.0,0.0,,0.0,-1.0,
554,1,555,A15F11,,,,,,2.0,,560.0,2019-10-28,72.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
555,2,556,A15F11,,,,,,2.0,,560.0,2019-10-28,72.0,22.0,-6.51,45.0,-0.5,0.0,,0.0,0.0,
556,3,557,A15F11,,,,,,2.0,,560.0,2019-10-28,72.0,22.0,-6.51,-45.0,0.0,0.0,,0.0,0.0,
557,4,558,A16F2,,,,,,1.0,,560.0,2019-10-28,72.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
558,5,559,A16F2,,,,,,1.0,,560.0,2019-10-28,72.0,22.0,-6.51,45.0,0.0,0.0,,0.0,-2.0,
559,6,560,,,,,,,,,,2019-10-28,72.0,22.0,-6.51,,,,,,,
560,7,561,A16F2,,,,,,1.0,,560.0,2019-10-28,72.0,22.0,-6.51,90.0,0.0,-0.5,,0.0,0.0,
561,8,562,A16F2,,,,,,1.0,,560.0,2019-10-28,72.0,22.0,-6.51,-45.0,-0.5,0.0,,0.0,0.0,
562,9,563,A16F2,,,,,,1.0,,560.0,2019-10-28,72.0,22.0,-6.51,-90.0,0.5,0.0,,0.0,0.0,
563,10,564,A16F2,,,,,,1.0,,560.0,2019-10-28,72.0,22.0,-6.51,180.0,0.0,0.0,,0.0,0.0,
564,11,565,A16F2,,,,,,1.0,,560.0,2019-10-28,72.0,22.0,-6.51,195.0,0.0,0.0,,0.0,0.0,
565,1,566,A12F1,,,,,,1.0,,567.0,2019-10-28,73.0,21.0,-6.51,60.0,0.5,0.0,,0.0,0.0,
566,2,567,,,,,,,,,,2019-10-28,73.0,21.0,-6.51,,,,,,,
567,1,568,A12F2,,,,,,2.0,,573.0,2019-10-28,74.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
568,2,569,A12F2,,,,,,2.0,,573.0,2019-10-28,74.0,22.0,-6.51,45.0,0.0,-0.5,,0.0,0.0,
569,3,570,A12F2,,,,,,2.0,,573.0,2019-10-28,74.0,22.0,-6.51,90.0,0.0,0.5,,0.0,0.0,
570,4,571,A12F2,,,,,,2.0,,573.0,2019-10-28,74.0,22.0,-6.51,-45.0,0.5,0.0,,0.0,0.0,
571,5,572,A12F2,,,,,,2.0,,573.0,2019-10-28,74.0,22.0,-6.51,-90.0,-0.5,0.0,,0.0,0.0,
572,6,573,,,,,,,,,,2019-10-28,74.0,22.0,-6.51,,,,,,,
573,7,574,A12F2,,,,,,2.0,,573.0,2019-10-28,74.0,22.0,-6.51,180.0,0.0,0.0,,0.0,0.0,
574,8,575,A2F11,,,,,,2.0,,573.0,2019-10-28,74.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
575,9,576,A2F11,,,,,,2.0,,573.0,2019-10-28,74.0,22.0,-6.51,45.0,0.0,0.5,,0.0,0.0,
576,10,577,A2F11,,,,,,2.0,,573.0,2019-10-28,74.0,22.0,-6.51,90.0,0.5,0.0,,0.0,0.0,
577,1,578,A3F2,,,,,,1.0,,583.0,2019-10-28,75.0,23.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
578,2,579,A3F2,,,,,,1.0,,583.0,2019-10-28,75.0,23.0,-6.51,15.0,0.5,0.0,,0.0,0.0,
579,3,580,A3F2,,,,,,1.0,,583.0,2019-10-28,75.0,23.0,-6.51,45.0,-0.5,0.0,,0.0,0.0,
580,4,581,A3F2,,,,,,1.0,,583.0,2019-10-28,75.0,23.0,-6.51,90.0,0.0,0.0,,0.0,0.0,
581,5,582,A3F2,,,,,,1.0,,583.0,2019-10-28,75.0,23.0,-6.51,-45.0,0.0,0.0,,0.0,-2.0,
582,6,583,,,,,,,,,,2019-10-28,75.0,23.0,-6.51,,,,,,,
583,7,584,A3F2,,,,,,1.0,,583.0,2019-10-28,75.0,23.0,-6.51,-90.0,0.0,0.0,,1.0,0.0,
584,8,585,A3F2,,,,,,1.0,,583.0,2019-10-28,75.0,23.0,-6.51,180.0,0.0,0.0,,0.0,1.0,
585,9,586,A3F2,,,,,,1.0,,583.0,2019-10-28,75.0,23.0,-6.51,195.0,0.5,0.0,,0.0,0.0,
586,10,587,A3F2,,,,,,1.0,,583.0,2019-10-28,75.0,23.0,-6.51,210.0,0.0,0.0,,0.0,0.0,
587,1,588,A12F11,,,,,,2.0,,592.0,2019-10-28,76.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
588,2,589,A12F11,,,,,,2.0,,592.0,2019-10-28,76.0,22.0,-6.51,45.0,0.0,-0.5,,0.0,0.0,
589,3,590,A12F11,,,,,,2.0,,592.0,2019-10-28,76.0,22.0,-6.51,90.0,0.0,0.5,,0.0,0.0,
590,4,591,A12F11,,,,,,2.0,,592.0,2019-10-28,76.0,22.0,-6.51,-45.0,0.5,0.0,,0.0,0.0,
591,5,592,,,,,,,,,,2019-10-28,76.0,22.0,-6.51,,,,,,,
592,6,593,A12F11,,,,,,2.0,,592.0,2019-10-28,76.0,22.0,-6.51,-90.0,0.0,0.0,,0.0,0.0,
593,7,594,A12F11,,,,,,2.0,,592.0,2019-10-28,76.0,22.0,-6.51,180.0,-0.5,0.0,,0.0,0.0,
594,8,595,A12F11,,,,,,2.0,,592.0,2019-10-28,76.0,22.0,-6.51,195.0,0.0,0.0,,0.0,0.0,
595,1,596,A2F12,,,,,,3.0,,601.0,2019-11-26,77.0,22.0,-6.51,180.0,0.0,0.0,,0.0,0.0,
596,2,597,A2F12,,,,,,3.0,,601.0,2019-11-26,77.0,22.0,-6.51,195.0,0.0,-0.5,,0.0,0.0,
597,3,598,A2F12,,,,,,3.0,,601.0,2019-11-26,77.0,22.0,-6.51,210.0,0.0,0.5,,0.0,0.0,
598,4,599,A2F12,,,,,,3.0,,601.0,2019-11-26,77.0,22.0,-6.51,-90.0,-0.5,0.0,,0.0,0.0,
599,5,600,A2F12,,,,,,3.0,,601.0,2019-11-26,77.0,22.0,-6.51,0.0,0.5,0.0,,0.0,0.0,
600,6,601,,,,,,,,,,2019-11-26,77.0,22.0,-6.51,,,,,,,
601,7,602,A2F12,,,,,,3.0,,601.0,2019-11-26,77.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,
602,8,603,A2F12,,,,,,3.0,,601.0,2019-11-26,77.0,22.0,-6.51,90.0,0.0,-0.5,,0.0,0.0,
603,9,604,A14F2,,,,,,2.0,,601.0,2019-11-26,77.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
604,10,605,A14F2,,,,,,2.0,,601.0,2019-11-26,77.0,22.0,-6.51,90.0,0.0,0.5,,0.0,0.0,
605,11,606,A14F2,,,,,,2.0,,601.0,2019-11-26,77.0,22.0,-6.51,45.0,0.5,0.0,,0.0,0.0,
606,1,607,A15F12,,,,,,2.0,,610.0,2019-11-26,78.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
607,2,608,A15F12,,,,,,2.0,,610.0,2019-11-26,78.0,22.0,-6.51,45.0,0.0,-0.5,,0.0,0.0,
608,3,609,A15F12,,,,,,2.0,,610.0,2019-11-26,78.0,22.0,-6.51,90.0,-0.5,0.0,,0.0,0.0,
609,4,610,,,,,,,,,,2019-11-26,78.0,22.0,-6.51,,,,,,,
610,5,611,A2F2,,,,,,2.0,,610.0,2019-11-26,78.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
611,6,612,A2F2,,,,,,2.0,,610.0,2019-11-26,78.0,22.0,-6.51,45.0,0.5,0.0,,0.0,0.0,
612,7,613,A2F2,,,,,,2.0,,610.0,2019-11-26,78.0,22.0,-6.51,90.0,0.0,-0.5,,0.0,0.0,
613,8,614,A2F2,,,,,,2.0,,610.0,2019-11-26,78.0,22.0,-6.51,-45.0,0.0,-0.5,,0.0,-1.5,
614,1,615,A16F4,,,,,,2.0,,617.0,2019-11-26,79.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
615,2,616,A16F4,,,,,,2.0,,617.0,2019-11-26,79.0,22.0,-6.51,90.0,0.0,-0.5,,0.0,,
616,3,617,,,,,,,,,,2019-11-26,79.0,22.0,-6.51,,,,,,,
617,4,618,A16F12,,,,,,2.0,,617.0,2019-11-26,79.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
618,5,619,A16F12,,,,,,2.0,,617.0,2019-11-26,79.0,22.0,-6.51,30.0,-0.5,0.0,,0.0,0.0,
619,6,620,A16F12,,,,,,2.0,,617.0,2019-11-26,79.0,22.0,-6.51,90.0,0.0,0.0,,0.0,0.0,
620,1,621,A3F11,,,,,,2.0,,624.0,2019-11-26,80.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
621,2,622,A3F11,,,,,,2.0,,624.0,2019-11-26,80.0,22.0,-6.51,45.0,0.0,0.0,,0.0,1.5,
622,3,623,A3F11,,,,,,2.0,,624.0,2019-11-26,80.0,22.0,-6.51,90.0,0.5,0.0,,0.0,0.0,
623,4,624,,,,,,,,,,2019-11-26,80.0,22.0,-6.51,,,,,,,
624,5,625,A3F12,,,,,,2.0,,624.0,2019-11-26,80.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
625,6,626,A3F12,,,,,,2.0,,624.0,2019-11-26,80.0,22.0,-6.51,45.0,-0.5,0.0,,0.0,0.0,
626,7,627,A3F12,,,,,,2.0,,624.0,2019-11-26,80.0,22.0,-6.51,90.0,0.5,0.0,,0.0,0.0,
627,1,628,A3F12,1.5,sphere,2.25,-2.25,-6.5,2.0,631.0,632.0,2019-11-26,81.0,23.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
628,2,629,A3F12,1.0,sphere,-2.25,-3.75,-6.7,2.0,631.0,632.0,2019-11-26,81.0,23.0,-6.51,-15.0,0.0,0.0,,0.0,0.0,0.0
629,3,630,A3F12,0.5,sphere,0.75,3.75,-6.7,2.0,631.0,632.0,2019-11-26,81.0,23.0,-6.51,,0.0,0.0,,0.0,0.0,0.0
