,n_expt,id,phant_id,tum_rad,tum_shape,tum_x,tum_y,tum_z,birads,adi_ref_id,emp_ref_id,date,n_session,ant_rad,ant_z,fib_ang,adi_x,adi_y,fib_ref_id,fib_x,fib_y,tum_in_fib
544,7,545,A15F2,,,,,,1,,543,28/10/2019,70,22,-6.51,180,-0.5,0,,0,-1,
545,8,546,A15F2,,,,,,1,,543,28/10/2019,70,22,-6.51,195,0,0,,0,0,
546,1,547,A16F11,,,,,,2,,550,28/10/2019,71,22,-6.51,0,0,0,,0,0,
547,2,548,A16F11,,,,,,2,,550,28/10/2019,71,22,-6.51,90,0,-0.5,,0,0,
548,3,549,A16F11,,,,,,2,,550,28/10/2019,71,22,-6.51,-45,0,0,,0,-1,
549,4,550,,,,,,,,,,28/10/2019,71,22,-6.51,,,,,,,
550,5,551,A13F2,,,,,,2,,550,28/10/2019,71,22,-6.51,0,0,0,,0,0,
551,6,552,A13F2,,,,,,2,,550,28/10/2019,71,22,-6.51,45,0,0.5,,0,0,
552,7,553,A13F2,,,,,,2,,550,28/10/2019,71,22,-6.51,90,0.5,0,,0,0,
553,8,554,A13F2,,,,,,2,,550,28/10/2019,71,22,-6.51,-45,0,0,,0,-1,
554,1,555,A15F11,,,,,,2,,560,28/10/2019,72,22,-6.51,0,0,0,,0,0,
555,2,556,A15F11,,,,,,2,,560,28/10/2019,72,22,-6.51,45,-0.5,0,,0,0,
556,3,557,A15F11,,,,,,2,,560,28/10/2019,72,22,-6.51,-45,0,0,,0,0,
557,4,558,A16F2,,,,,,1,,560,28/10/2019,72,22,-6.51,0,0,0,,0,0,
558,5,559,A16F2,,,,,,1,,560,28/10/2019,72,22,-6.51,45,0,0,,0,-2,
559,6,560,,,,,,,,,,28/10/2019,72,22,-6.51,,,,,,,
560,7,561,A16F2,,,,,,1,,560,28/10/2019,72,22,-6.51,90,0,-0.5,,0,0,
561,8,562,A16F2,,,,,,1,,560,28/10/2019,72,22,-6.51,-45,-0.5,0,,0,0,
562,9,563,A16F2,,,,,,1,,560,28/10/2019,72,22,-6.51,-90,0.5,0,,0,0,
563,10,564,A16F2,,,,,,1,,560,28/10/2019,72,22,-6.51,180,0,0,,0,0,
564,11,565,A16F2,,,,,,1,,560,28/10/2019,72,22,-6.51,195,0,0,,0,0,
565,1,566,A12F1,,,,,,1,,567,28/10/2019,73,21,-6.51,60,0.5,0,,0,0,
566,2,567,,,,,,,,,,28/10/2019,73,21,-6.51,,,,,,,
567,1,568,A12F2,,,,,,2,,573,28/10/2019,74,22,-6.51,0,0,0,,0,0,
568,2,569,A12F2,,,,,,2,,573,28/10/2019,74,22,-6.51,45,0,-0.5,,0,0,
569,3,570,A12F2,,,,,,2,,573,28/10/2019,74,22,-6.51,90,0,0.5,,0,0,
570,4,571,A12F2,,,,,,2,,573,28/10/2019,74,22,-6.51,-45,0.5,0,,0,0,
571,5,572,A12F2,,,,,,2,,573,28/10/2019,74,22,-6.51,-90,-0.5,0,,0,0,
572,6,573,,,,,,,,,,28/10/2019,74,22,-6.51,,,,,,,
573,7,574,A12F2,,,,,,2,,573,28/10/2019,74,22,-6.51,180,0,0,,0,0,
574,8,575,A2F11,,,,,,2,,573,28/10/2019,74,22,-6.51,0,0,0,,0,0,
575,9,576,A2F11,,,,,,2,,573,28/10/2019,74,22,-6.51,45,0,0.5,,0,0,
576,10,577,A2F11,,,,,,2,,573,28/10/2019,74,22,-6.51,90,0.5,0,,0,0,
577,1,578,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,0,0,0,,0,0,
578,2,579,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,15,0.5,0,,0,0,
579,3,580,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,45,-0.5,0,,0,0,
580,4,581,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,90,0,0,,0,0,
581,5,582,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,-45,0,0,,0,-2,
582,6,583,,,,,,,,,,28/10/2019,75,23,-6.51,,,,,,,
583,7,584,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,-90,0,0,,1,0,
584,8,585,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,180,0,0,,0,1,
585,9,586,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,195,0.5,0,,0,0,
586,10,587,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,210,0,0,,0,0,
587,1,588,A12F11,,,,,,2,,592,28/10/2019,76,22,-6.51,0,0,0,,0,0,
588,2,589,A12F11,,,,,,2,,592,28/10/2019,76,22,-6.51,45,0,-0.5,,0,0,
589,3,590,A12F11,,,,,,2,,592,28/10/2019,76,22,-6.51,90,0,0.5,,0,0,
590,4,591,A12F11,,,,,,2,,592,28/10/2019,76,22,-6.51,-45,0.5,0,,0,0,
591,5,592,,,,,,,,,,28/10/2019,76,22,-6.51,,,,,,,
592,6,593,A12F11,,,,,,2,,592,28/10/2019,76,22,-6.51,-90,0,0,,0,0,
593,7,594,A12F11,,,,,,2,,592,28/10/2019,76,22,-6.51,180,-0.5,0,,0,0,
594,8,595,A12F11,,,,,,2,,592,28/10/2019,76,22,-6.51,195,0,0,,0,0,
595,1,596,A2F12,,,,,,3,,601,26/11/2019,77,22,-6.51,180,0,0,,0,0,
596,2,597,A2F12,,,,,,3,,601,26/11/2019,77,22,-6.51,195,0,-0.5,,0,0,
597,3,598,A2F12,,,,,,3,,601,26/11/2019,77,22,-6.51,210,0,0.5,,0,0,
598,4,599,A2F12,,,,,,3,,601,26/11/2019,77,22,-6.51,-90,-0.5,0,,0,0,
599,5,600,A2F12,,,,,,3,,601,26/11/2019,77,22,-6.51,0,0.5,0,,0,0,
600,6,601,,,,,,,,,,26/11/2019,77,22,-6.51,,,,,,,
601,7,602,A2F12,,,,,,3,,601,26/11/2019,77,22,-6.51,45,0,0,,0,0,
602,8,603,A2F12,,,,,,3,,601,26/11/2019,77,22,-6.51,90,0,-0.5,,0,0,
603,9,604,A14F2,,,,,,2,,601,26/11/2019,77,22,-6.51,0,0,0,,0,0,
604,10,605,A14F2,,,,,,2,,601,26/11/2019,77,22,-6.51,90,0,0.5,,0,0,
605,11,606,A14F2,,,,,,2,,601,26/11/2019,77,22,-6.51,45,0.5,0,,0,0,
606,1,607,A15F12,,,,,,2,,610,26/11/2019,78,22,-6.51,0,0,0,,0,0,
607,2,608,A15F12,,,,,,2,,610,26/11/2019,78,22,-6.51,45,0,-0.5,,0,0,
608,3,609,A15F12,,,,,,2,,610,26/11/2019,78,22,-6.51,90,-0.5,0,,0,0,
609,4,610,,,,,,,,,,26/11/2019,78,22,-6.51,,,,,,,
610,5,611,A2F2,,,,,,2,,610,26/11/2019,78,22,-6.51,0,0,0,,0,0,
611,6,612,A2F2,,,,,,2,,610,26/11/2019,78,22,-6.51,45,0.5,0,,0,0,
612,7,613,A2F2,,,,,,2,,610,26/11/2019,78,22,-6.51,90,0,-0.5,,0,0,
613,8,614,A2F2,,,,,,2,,610,26/11/2019,78,22,-6.51,-45,0,-0.5,,0,-1.5,
614,1,615,A16F4,,,,,,2,,617,26/11/2019,79,22,-6.51,0,0,0,,0,0,
615,2,616,A16F4,,,,,,2,,617,26/11/2019,79,22,-6.51,90,0,-0.5,,0,,
616,3,617,,,,,,,,,,26/11/2019,79,22,-6.51,,,,,,,
617,4,618,A16F12,,,,,,2,,617,26/11/2019,79,22,-6.51,0,0,0,,0,0,
618,5,619,A16F12,,,,,,2,,617,26/11/2019,79,22,-6.51,30,-0.5,0,,0,0,
619,6,620,A16F12,,,,,,2,,617,26/11/2019,79,22,-6.51,90,0,0,,0,0,
620,1,621,A3F11,,,,,,2,,624,26/11/2019,80,22,-6.51,0,0,0,,0,0,
621,2,622,A3F11,,,,,,2,,624,26/11/2019,80,22,-6.51,45,0,0,,0,1.5,
622,3,623,A3F11,,,,,,2,,624,26/11/2019,80,22,-6.51,90,0.5,0,,0,0,
623,4,624,,,,,,,,,,26/11/2019,80,22,-6.51,,,,,,,
624,5,625,A3F12,,,,,,2,,624,26/11/2019,80,22,-6.51,0,0,0,,0,0,
625,6,626,A3F12,,,,,,2,,624,26/11/2019,80,22,-6.51,45,-0.5,0,,0,0,
626,7,627,A3F12,,,,,,2,,624,26/11/2019,80,22,-6.51,90,0.5,0,,0,0,
627,1,628,A3F12,1.5,sphere,2.25,-2.25,-6.5,2,631,632,26/11/2019,81,23,-6.51,0,0,0,,0,0,0
628,2,629,A3F12,1,sphere,-2.25,-3.75,-6.7,2,631,632,26/11/2019,81,23,-6.51,-15,0,0,,0,0,0
629,3,630,A3F12,0.5,sphere,0.75,3.75,-6.7,2,631,632,26/11/2019,81,23,-6.51,,0,0,,0,0,0
630,4,631,A3,,,,,,,,632,26/11/2019,81,23,-6.51,,0,0,,,,
631,5,632,,,,,,,,,,26/11/2019,81,23,-6.51,,,,,,,
632,6,633,A16F13,1.5,sphere,-0.75,5.25,-6.5,2,637,632,26/11/2019,81,23,-6.51,-15,0,0,,0,0,0
633,7,634,A16F13,1,sphere,-0.75,0.75,-5.6,2,637,632,26/11/2019,81,23,-6.51,0,0,0,,0,0,1
634,8,635,A16F13,1,sphere,-0.75,-0.75,-5.6,2,637,632,26/11/2019,81,23,-6.51,-90,0,0,,0,0,1
635,9,636,A16F13,0.5,sphere,0.75,-3.75,-6.7,2,637,632,26/11/2019,81,23,-6.51,-90,0,0,,0,0,0
636,10,637,A16,,,,,,,,632,26/11/2019,81,23,-6.51,,0,0,,,,
637,1,638,A3F13,1.5,sphere,0.75,-3.75,-6.5,2,642,643,26/11/2019,82,23,-6.51,45,-0.5,0,,0,0,0
638,2,639,A3F13,1,sphere,-0.25,-3.75,-6.7,2,642,643,26/11/2019,82,23,-6.51,0,-0.5,0,,0,0,0
639,3,640,A3F13,1,sphere,0.75,5.25,-6.7,2,642,643,26/11/2019,82,23,-6.51,-45,-0.5,0,,0,0,0
640,4,641,A3F13,0.5,sphere,-2.25,3.75,-6.7,2,642,643,26/11/2019,82,23,-6.51,-90,-0.5,0,,0,0,0
641,5,642,A3,,,,,,,,643,26/11/2019,82,23,-6.51,,-0.5,0,,,,
642,6,643,,,,,,,,,,26/11/2019,82,23,-6.51,,,,,,,
643,1,644,A16F12,1.5,sphere,2.25,-0.75,-6.5,2,647,648,26/11/2019,83,23,-6.51,0,0,0,,0,0,0
644,2,645,A16F12,1,sphere,0.75,-3.75,-6.7,2,647,648,26/11/2019,83,23,-6.51,45,0,0,,0,0,0
645,3,646,A16F12,0.5,sphere,2.25,3.75,-6.7,2,647,648,26/11/2019,83,23,-6.51,90,0,0,,0,0,0
646,4,647,A16,,,,,,,,648,26/11/2019,83,23,-6.51,,0,0,,,,
647,5,648,,,,,,,,,,26/11/2019,83,23,-6.51,,,,,,,
648,1,649,A12F11,1.5,sphere,-2.25,-2.25,-6.5,2,653,654,27/11/2019,84,22,-6.51,0,0,0,,0,0,0
649,2,650,A12F11,1,sphere,-2.25,-0.75,-6.7,2,653,654,27/11/2019,84,22,-6.51,-45,0,0,,0,0,0
650,3,651,A12F11,1,sphere,-0.75,2,-6.7,2,653,654,27/11/2019,84,22,-6.51,45,0,0,,0,-1.5,0
651,4,652,A12F11,0.5,sphere,2.25,-2.25,-6.7,2,653,654,27/11/2019,84,22,-6.51,-90,0,0,,0,0,0
652,5,653,A12,,,,,,,,654,27/11/2019,84,22,-6.51,,0,0,,,,
653,6,654,,,,,,,,,,27/11/2019,84,22,-6.51,,,,,,,
654,7,655,A12F11,1.5,sphere,0.75,0.75,-5,2,658,654,27/11/2019,84,22,-6.51,0,0,0.5,,0,0,1
655,8,656,A12F11,1,sphere,0.75,0.75,-5,2,658,654,27/11/2019,84,22,-6.51,90,0,0.5,,0,0,1
656,9,657,A12F11,0.5,sphere,0.75,0.75,-4.25,2,658,654,27/11/2019,84,22,-6.51,45,0,0.5,,0,0,1
657,10,658,A12,,,,,,,,654,27/11/2019,84,22,-6.51,,0,0.5,,,,
658,1,659,A13F12,1.5,sphere,-0.75,-3.75,-6.5,3,663,664,27/11/2019,85,22,-6.51,-30,0,0,,0,0,0
659,2,660,A13F12,1,sphere,0.75,-3.75,-6.7,3,663,664,27/11/2019,85,22,-6.51,30,0,0,,0,0,0
660,3,661,A13F12,1,sphere,-0.75,3.75,-6.7,3,663,664,27/11/2019,85,22,-6.51,30,0,0,,0,-1.5,0
661,4,662,A13F12,0.5,sphere,-0.75,3.75,-6.7,3,663,664,27/11/2019,85,22,-6.51,30,0,0,,0,-1.5,0
662,5,663,A13,,,,,,,,664,27/11/2019,85,22,-6.51,,0,0,,,,
663,6,664,,,,,,,,,,27/11/2019,85,22,-6.51,,,,,,,
664,7,665,A13F12,1.5,sphere,-0.75,0.75,-5,3,668,664,27/11/2019,85,22,-6.51,0,-0.5,0,,0,0,1
665,8,666,A13F12,1,sphere,0.75,2.25,-5,3,668,664,27/11/2019,85,22,-6.51,30,-0.5,0,,0,0,1
666,9,667,A13F12,0.5,sphere,-2.25,2.25,-5,3,668,664,27/11/2019,85,22,-6.51,-30,-0.5,0,,0,0,1
667,10,668,A13,,,,,,,,664,27/11/2019,85,22,-6.51,,-0.5,0,,,,
668,1,669,A2F11,1.5,sphere,0,-0.75,-5,2,672,673,27/11/2019,86,22,-6.51,0,0,0,,0,0,1
669,2,670,A2F11,1,sphere,1.5,-0.75,-5,2,672,673,27/11/2019,86,22,-6.51,45,0,0,,0,0,1
670,3,671,A2F11,0.5,sphere,-0.75,0.75,-4.25,2,672,673,27/11/2019,86,22,-6.51,-45,0,0,,0,1.5,1
671,4,672,A2,,,,,,,,673,27/11/2019,86,22,-6.51,,0,0,,,,
672,5,673,,,,,,,,,,27/11/2019,86,22,-6.51,,,,,,,
673,1,674,A13F4,1.5,sphere,-0.75,-3.75,-6.5,3,678,679,29/11/2019,87,22,-6.51,30,0,0,,0,1.5,0
674,2,675,A13F4,1,sphere,-3,-0.75,-6.7,3,678,679,29/11/2019,87,22,-6.51,-15,0,0,,0,0,0
675,3,676,A13F4,1,sphere,-0.75,-3.75,-6.7,3,678,679,29/11/2019,87,22,-6.51,0,0,0,,0,1.5,0
676,4,677,A13F4,0.5,sphere,-2.25,0.75,-6.7,3,678,679,29/11/2019,87,22,-6.51,180,0,0,,0,0,0
677,5,678,A13,,,,,,,,679,29/11/2019,87,22,-6.51,,0,0,,,,
678,6,679,,,,,,,,,,29/11/2019,87,22,-6.51,,,,,,,
679,7,680,A13F4,1.5,sphere,-2.25,2.25,-6.5,3,683,679,29/11/2019,87,22,-6.51,15,0.5,0,,0,-1.5,0
680,8,681,A13F4,1,sphere,0.75,3.75,-6.7,3,683,679,29/11/2019,87,22,-6.51,-30,0.5,0,,0,0,0
681,9,682,A13F4,0.5,sphere,-2.75,-0.75,-6.7,3,683,679,29/11/2019,87,22,-6.51,0,0.5,0,,0,0,0
682,10,683,A13,,,,,,,,679,29/11/2019,87,22,-6.51,,0.5,0,,,,
683,1,684,A14F12,1.5,sphere,-2.75,-2.25,-6.5,3,688,689,29/11/2019,88,22,-6.51,0,0,0,,0,0,0
684,2,685,A14F12,1,sphere,2.25,-2.25,-6.7,3,688,689,29/11/2019,88,22,-6.51,15,0,0,,0,0,0
685,3,686,A14F12,1,sphere,-0.75,-3.75,-6.7,3,688,689,29/11/2019,88,22,-6.51,-30,0,0,,0,0,0
686,4,687,A14F12,0.5,sphere,0.75,3.75,-6.7,3,688,689,29/11/2019,88,22,-6.51,45,0,0,,0,0,0
687,5,688,A14,,,,,,,,689,29/11/2019,88,22,-6.51,,0,0,,,,
688,6,689,,,,,,,,,,29/11/2019,88,22,-6.51,,,,,,,
689,7,690,A14F12,1.5,sphere,0,2.5,-5,3,693,689,29/11/2019,88,22,-6.51,0,0,0.5,,0,0,1
690,8,691,A14F12,1,sphere,2,2,-5,3,693,689,29/11/2019,88,22,-6.51,45,0,0.5,,0,0,1
691,9,692,A14F12,0.5,sphere,2.25,0.75,-5,3,693,689,29/11/2019,88,22,-6.51,90,0,0.5,,0,0,1
692,10,693,A14,,,,,,,,689,29/11/2019,88,22,-6.51,,0,0.5,,,,
693,1,694,A13F2,1.5,sphere,-2.25,1,-6.5,2,698,699,29/11/2019,89,22,-6.51,0,0,0,,0,0,0
694,2,695,A13F2,1,sphere,0.75,3.75,-6.7,2,698,699,29/11/2019,89,22,-6.51,45,0,0,,0,0,0
695,3,696,A13F2,1,sphere,-2.25,0,-6.7,2,698,699,29/11/2019,89,22,-6.51,-45,0,0,,0,0,0
696,4,697,A13F2,0.5,sphere,2.25,-2.25,-6.7,2,698,699,29/11/2019,89,22,-6.51,-90,0,0,,0,0,0
697,5,698,A13,,,,,,,,699,29/11/2019,89,22,-6.51,,0,0,,,,
698,6,699,,,,,,,,,,29/11/2019,89,22,-6.51,,,,,,,
699,1,700,A11F1,1.5,sphere,2.25,-2.25,-6.5,1,704,705,02/12/2019,90,22,-6.51,0,0,0,,0,0,0
700,2,701,A11F1,1,sphere,0.75,-3.75,-6.7,1,704,705,02/12/2019,90,22,-6.51,45,0,0,,0,0,0
701,3,702,A11F1,1,sphere,-0.75,-2.25,-6.7,1,704,705,02/12/2019,90,22,-6.51,-15,0,0,,0,0,0
702,4,703,A11F1,0.5,sphere,-2.25,0.75,-6.7,1,704,705,02/12/2019,90,22,-6.51,-30,0,0,,0,0,0
703,5,704,A11,,,,,,,,705,02/12/2019,90,22,-6.51,,0,0,,,,
704,6,705,,,,,,,,,,02/12/2019,90,22,-6.51,,,,,,,
705,7,706,A11F1,1.5,sphere,0.75,-3.75,-6.5,1,710,705,02/12/2019,90,22,-6.51,30,0,-0.5,,0,0,0
706,8,707,A11F1,1.5,sphere,-0.75,0.75,-6.5,1,710,705,02/12/2019,90,22,-6.51,45,0,-0.5,,0,-1.5,0
707,9,708,A11F1,1,sphere,-1.75,-2.25,-6.7,1,710,705,02/12/2019,90,22,-6.51,90,0,-0.5,,0,0,0
708,10,709,A11F1,0.5,sphere,0.75,-3.75,-6.7,1,710,705,02/12/2019,90,22,-6.51,-45,0,-0.5,,0,0,0
709,11,710,A11,,,,,,,,705,02/12/2019,90,22,-6.51,,0,-0.5,,,,
710,1,711,A11F1,1.5,sphere,0,-2.25,-6.5,1,715,716,02/12/2019,91,22,-6.51,225,-0.5,0,,0,1.5,0
711,2,712,A11F1,1,sphere,0.75,-2.25,-6.7,1,715,716,02/12/2019,91,22,-6.51,180,-0.5,0,,0,0,0
712,3,713,A11F1,0.5,sphere,2,-0.75,-6.7,1,715,716,02/12/2019,91,22,-6.51,165,-0.5,0,,0,0,0
713,4,714,A11F1,0.5,sphere,-0.75,2.25,-6.7,1,715,716,02/12/2019,91,22,-6.51,210,-0.5,0,,0,0,0
714,5,715,A11,,,,,,,,716,02/12/2019,91,22,-6.51,,-0.5,0,,,,
715,6,716,,,,,,,,,,02/12/2019,91,22,-6.51,,,,,,,
716,7,717,A11F1,1,sphere,0.75,0.75,-6.7,1,719,716,02/12/2019,91,22,-6.51,135,0,0.5,,-1.5,0,0
717,8,718,A11F1,0.5,sphere,0.75,0.75,-6.7,1,719,716,02/12/2019,91,22,-6.51,240,0,0.5,,0,-1.5,0
718,9,719,A11,,,,,,,,716,02/12/2019,91,22,-6.51,,0,0.5,,,,
719,1,720,A13F1,1.5,sphere,-2.25,2.25,-6.5,1,724,725,02/12/2019,92,22,-6.51,0,0,0,,0,0,0
720,2,721,A13F1,1,sphere,2.25,2.25,-6.7,1,724,725,02/12/2019,92,22,-6.51,15,0,0,,0,0,0
721,3,722,A13F1,1,sphere,-0.75,-4.75,-6.7,1,724,725,02/12/2019,92,22,-6.51,45,0,0,,0,0,0
722,4,723,A13F1,0.5,sphere,-0.75,-3.75,-6.7,1,724,725,02/12/2019,92,22,-6.51,60,0,0,,0,0,0
723,5,724,A13,,,,,,,,725,02/12/2019,92,22,-6.51,,0,0,,,,
724,6,725,,,,,,,,,,02/12/2019,92,22,-6.51,,,,,,,
725,7,726,A13F1,1.5,sphere,0.75,3.75,-6.5,1,730,725,02/12/2019,92,22,-6.51,-45,0,0.5,,0,0,0
726,8,727,A13F1,1.5,sphere,-0.75,-2.25,-6.5,1,730,725,02/12/2019,92,22,-6.51,-90,0,0.5,,0,0,0
727,9,728,A13F1,1,sphere,-2.25,-0.75,-6.7,1,730,725,02/12/2019,92,22,-6.51,30,0,0.5,,0,0,0
728,10,729,A13F1,0.5,sphere,2.25,-2.25,-6.7,1,730,725,02/12/2019,92,22,-6.51,90,0,0.5,,0,0,0
729,11,730,A13,,,,,,,,725,02/12/2019,92,22,-6.51,,0,0.5,,,,
730,1,731,A13F1,1.5,sphere,0.75,2.25,-6.5,1,734,735,02/12/2019,93,22,-6.51,225,0.5,0,,0,0,0
731,2,732,A13F1,1,sphere,2.25,-2.25,-6.7,1,734,735,02/12/2019,93,22,-6.51,180,0.5,0,,0,0,0
732,3,733,A13F1,0.5,sphere,-0.75,2.25,-6.7,1,734,735,02/12/2019,93,22,-6.51,195,0.5,0,,0,0,0
733,4,734,A13,,,,,,,,735,02/12/2019,93,22,-6.51,,0.5,0,,,,
734,5,735,,,,,,,,,,02/12/2019,93,22,-6.51,,,,,,,
735,6,736,A13F1,1,sphere,-0.75,-3.75,-6.7,1,739,735,02/12/2019,93,22,-6.51,165,0,-0.5,,0,0,0
736,7,737,A13F1,0.5,sphere,2.25,-0.75,-6.7,1,739,735,02/12/2019,93,22,-6.51,150,0,-0.5,,0,0,0
737,8,738,A13F1,0.5,sphere,-3.75,0.75,-6.7,1,739,735,02/12/2019,93,22,-6.51,210,0,-0.5,,0,0,0
738,9,739,A13,,,,,,,,735,02/12/2019,93,22,-6.51,,0,-0.5,,,,
739,1,740,A14F3,1.5,sphere,-2.25,-2.25,-6.5,2,743,744,02/12/2019,94,22,-6.51,0,0,0,,0,0,0
740,2,741,A14F3,1,sphere,0.75,-3.75,-6.7,2,743,744,02/12/2019,94,22,-6.51,45,0,0,,0,0,0
741,3,742,A14F3,0.5,sphere,2.25,-3.75,-6.7,2,743,744,02/12/2019,94,22,-6.51,90,0,0,,0,0,0
742,4,743,A14,,,,,,,,744,02/12/2019,94,22,-6.51,,0,0,,0,0,
743,5,744,,,,,,,,,,02/12/2019,94,22,-6.51,,,,,,,
744,1,745,A14F1,1.5,sphere,-2.25,-2.25,-6.5,1,749,750,03/12/2019,95,22,-6.51,0,0,0,,0,0,0
745,2,746,A14F1,1,sphere,2.25,2.25,-6.7,1,749,750,03/12/2019,95,22,-6.51,15,0,0,,0,0,0
746,3,747,A14F1,1,sphere,0.75,-3.75,-6.7,1,749,750,03/12/2019,95,22,-6.51,30,0,0,,0,0,0
747,4,748,A14F1,0.5,sphere,-0.75,-3.75,-6.7,1,749,750,03/12/2019,95,22,-6.51,45,0,0,,0,0,0
748,5,749,A14,,,,,,,,750,03/12/2019,95,22,-6.51,,0,0,,,,
749,6,750,,,,,,,,,,03/12/2019,95,22,-6.51,,,,,,,
750,7,751,A14F1,1.5,sphere,-0.75,-3.75,-6.5,1,755,750,03/12/2019,95,22,-6.51,-30,0,-0.5,,0,0,0
751,8,752,A14F1,1.5,sphere,2.25,0.75,-6.5,1,755,750,03/12/2019,95,22,-6.51,-60,0,-0.5,,0,0,0
752,9,753,A14F1,1,sphere,2.25,0.75,-6.7,1,755,750,03/12/2019,95,22,-6.51,-75,0,-0.5,,0,0,0
753,10,754,A14F1,0.5,sphere,-2.25,0.75,-6.7,1,755,750,03/12/2019,95,22,-6.51,-90,0,-0.5,,0,0,0
754,11,755,A14,,,,,,,,750,03/12/2019,95,22,-6.51,,0,-0.5,,,,
755,1,756,A14F1,1.5,sphere,2.25,-2.25,-6.5,1,759,760,03/12/2019,96,22,-6.51,180,-0.5,0,,0,0,0
756,2,757,A14F1,1,sphere,0.75,-2.25,-6.7,1,759,760,03/12/2019,96,22,-6.51,195,-0.5,0,,0,0,0
757,3,758,A14F1,0.5,sphere,-0.75,2.25,-6.7,1,759,760,03/12/2019,96,22,-6.51,225,-0.5,0,,0,0,0
758,4,759,A14,,,,,,,,760,03/12/2019,96,22,-6.51,,-0.5,0,,,,
759,5,760,,,,,,,,,,03/12/2019,96,22,-6.51,,,,,,,
760,6,761,A14F1,1,sphere,-0.75,0.75,-6.7,1,764,760,03/12/2019,96,22,-6.51,165,0.5,0,,0,0,0
761,7,762,A14F1,0.5,sphere,-2.25,-3.75,-6.7,1,764,760,03/12/2019,96,22,-6.51,150,0.5,0,,0,0,0
762,8,763,A14F1,0.5,sphere,3.75,-0.75,-6.7,1,764,760,03/12/2019,96,22,-6.51,135,0.5,0,,0,0,0
763,9,764,A14,,,,,,,,760,03/12/2019,96,22,-6.51,,0.5,0,,,,
764,1,765,A2F1,1.5,sphere,-0.75,2.25,-6.5,1,769,770,03/12/2019,97,22,-6.51,0,0,0,,0,0,0
765,2,766,A2F1,1,sphere,-2.25,-0.75,-6.7,1,769,770,03/12/2019,97,22,-6.51,30,0,0,,0,0,0
766,3,767,A2F1,1,sphere,0.75,3.75,-6.7,1,769,770,03/12/2019,97,22,-6.51,45,0,0,,0,0,0
767,4,768,A2F1,0.5,sphere,-0.75,3.75,-6.7,1,769,770,03/12/2019,97,22,-6.51,60,0,0,,0,0,0
768,5,769,A2,,,,,,,,770,03/12/2019,97,22,-6.51,,0,0,,,,
769,6,770,,,,,,,,,,03/12/2019,97,22,-6.51,,,,,,,
770,7,771,A2F1,1.5,sphere,2.25,-0.75,-6.5,1,775,770,03/12/2019,97,22,-6.51,-15,0,0.5,,0,0,0
771,8,772,A2F1,1.5,sphere,-0.75,3.75,-6.5,1,775,770,03/12/2019,97,22,-6.51,-45,0,0.5,,0,0,0
772,9,773,A2F1,1,sphere,0.75,-2.25,-6.7,1,775,770,03/12/2019,97,22,-6.51,-60,0,0.5,,0,0,0
773,10,774,A2F1,0.5,sphere,-2.25,3.75,-6.7,1,775,770,03/12/2019,97,22,-6.51,-75,0,0.5,,0,0,0
774,11,775,A2,,,,,,,,770,03/12/2019,97,22,-6.51,,0,0.5,,,,
775,1,776,A2F1,1,sphere,-0.75,-3.75,-6.7,1,779,780,03/12/2019,98,22,-6.51,-90,0.5,0,,0,0,0
776,2,777,A2F1,0.5,sphere,3.75,-2.25,-6.7,1,779,780,03/12/2019,98,22,-6.51,180,0.5,0,,0,0,0
777,3,778,A2F1,0.5,sphere,-0.75,0.75,-6.7,1,779,780,03/12/2019,98,22,-6.51,195,0.5,0,,0,0,0
778,4,779,A2,,,,,,,,780,03/12/2019,98,22,-6.51,,0.5,0,,,,
779,5,780,,,,,,,,,,03/12/2019,98,22,-6.51,,,,,,,
780,1,781,A12F1,1.5,sphere,2.25,-2.25,-6.5,1,785,786,03/12/2019,99,22,-6.51,0,0,0,,0,0,0
781,2,782,A12F1,1,sphere,2.25,-2.25,-6.7,1,785,786,03/12/2019,99,22,-6.51,15,0,0,,0,0,0
782,3,783,A12F1,1,sphere,-2.25,-0.75,-6.7,1,785,786,03/12/2019,99,22,-6.51,30,0,0,,0,0,0
783,4,784,A12F1,0.5,sphere,0.75,-3.75,-6.7,1,785,786,03/12/2019,99,22,-6.51,45,0,0,,0,0,0
784,5,785,A12,,,,,,,,786,03/12/2019,99,22,-6.51,,0,0,,,,
785,6,786,,,,,,,,,,03/12/2019,99,22,-6.51,,,,,,,
786,7,787,A12F1,1.5,sphere,-1,-0.75,-6.5,1,791,786,03/12/2019,99,22,-6.51,-15,0,0.5,,0,0,0
787,8,788,A12F1,1.5,sphere,-0.75,-2.25,-6.5,1,791,786,03/12/2019,99,22,-6.51,-30,0,0.5,,0,0,0
788,9,789,A12F1,1,sphere,0.75,-3.75,-6.7,1,791,786,03/12/2019,99,22,-6.51,-45,0,0.5,,0,0,0
